cricinfo,personLabel,dob,countryLabel
12131,Jack Deed,1901-09-12T00:00:00Z,United Kingdom
12131,Jack Deed,1901-09-12T00:00:00Z,United Kingdom of Great Britain and Ireland
9398,John Birch,1955-06-18T00:00:00Z,United Kingdom
1073684,Sanath Ranjan,1986-02-18T00:00:00Z,Sri Lanka
9375,Stuart Block,1979-01-06T00:00:00Z,United Kingdom
905455,George Panayi,1997-09-23T00:00:00Z,United Kingdom
6390,Morris Loton,1905-03-18T00:00:00Z,Australia
8047,Geoff Thomson,1959-04-21T00:00:00Z,Australia
1131623,Achit Shigwan,1995-10-06T00:00:00Z,India
1093092,Ben Mike,1998-09-01T00:00:00Z,United Kingdom
941777,Umaima Sohail,1997-07-11T00:00:00Z,Pakistan
1168062,Mayank Raghav,1988-06-04T00:00:00Z,
1170268,Rinzing Bhutia,1986-08-17T00:00:00Z,
11250,Lionel Collins,1878-11-27T00:00:00Z,
12701,Harold Everett,1891-11-13T00:00:00Z,
1176957,Yash Gardharia,1996-12-11T00:00:00Z,
12642,Gilbert Elliott,1870-01-01T00:00:00Z,
52287,Rohan Kanhai,1935-12-26T00:00:00Z,Guyana
53906,Katherine Brunt,1985-07-02T00:00:00Z,United Kingdom
55898,Gholam Nousher,1964-10-06T00:00:00Z,Pakistan
55898,Gholam Nousher,1964-10-06T00:00:00Z,Bangladesh
56097,Samiur Rahman,1953-12-03T00:00:00Z,Pakistan
56097,Samiur Rahman,1953-12-03T00:00:00Z,Bangladesh
52622,Nikita Miller,1982-05-16T00:00:00Z,Jamaica
53758,Audrey Disbury,1934-03-05T00:00:00Z,United Kingdom
52208,Bernard Julien,1950-03-13T00:00:00Z,
54601,Beverly Botha,,South Africa
7319,Bruce Reid,1963-03-14T00:00:00Z,Australia
5742,Chris Hartley,1982-05-24T00:00:00Z,Australia
52290,Collis King,1951-06-11T00:00:00Z,Barbados
6699,Con Michael,1953-01-12T00:00:00Z,Australia
55408,Craig Evans,1969-11-29T00:00:00Z,Zimbabwe
53153,Gavin Tonge,1983-01-13T00:00:00Z,Antigua and Barbuda
52438,George Mudie,1915-11-26T00:00:00Z,Jamaica
51800,Hammond Furlonge,1934-06-19T00:00:00Z,
52334,Imran Khan,1984-12-06T00:00:00Z,
52053,Jackie Hendriks,1933-12-21T00:00:00Z,Jamaica
54410,Jackie Lord,1948-01-01T00:00:00Z,New Zealand
53531,Jan Lumsden,1945-10-02T00:00:00Z,Australia
5569,Jeff Hammond,1950-04-19T00:00:00Z,Australia
5588,John Harry,1857-08-01T00:00:00Z,Australia
53798,Joy Liebert,1914-05-16T00:00:00Z,
53233,Laurie Williams,1968-12-12T00:00:00Z,Jamaica
52280,Leon Johnson,1987-08-08T00:00:00Z,Guyana
6855,Lloyd Mash,1981-12-01T00:00:00Z,Australia
53527,Lyn Larsen,1963-02-03T00:00:00Z,Australia
6515,Matt Mason,1974-03-20T00:00:00Z,Australia
55974,Morshed Ali Khan,1972-05-14T00:00:00Z,Bangladesh
56045,Narayan Chandra,1979-12-08T00:00:00Z,Bangladesh
53130,Patterson Thompson,1971-09-26T00:00:00Z,Barbados
5735,Paul Hutchison,1968-02-17T00:00:00Z,Australia
55710,Peter Rawson,1957-05-25T00:00:00Z,South Africa
53810,Polly Marshall,1932-05-17T00:00:00Z,United Kingdom
51649,Rajindra Dhanraj,1969-02-06T00:00:00Z,
5241,Ray Flockton,1930-03-14T00:00:00Z,Australia
6547,Rick McCosker,1946-12-11T00:00:00Z,Australia
54245,Rita Dey,,India
52045,Roger Harper,1963-03-17T00:00:00Z,United States
5601,Ron Harvey,1933-10-26T00:00:00Z,Australia
52695,Stanton Parris,1930-08-22T00:00:00Z,
51738,Sunil Dhaniram,1968-10-17T00:00:00Z,Canada
52058,Teddy Hoad,1896-01-29T00:00:00Z,Barbados
7147,Terry Prue,1948-12-11T00:00:00Z,Australia
52732,Victor Pascall,1886-01-01T00:00:00Z,
53797,Winifred Leech,1920-08-05T00:00:00Z,
54256,Nilima Jogalekar,1961-07-01T00:00:00Z,India
52288,Esmond Kentish,1916-11-21T00:00:00Z,Jamaica
54349,Trudy Anderson,1959-08-26T00:00:00Z,New Zealand
54367,Hilda Buck,1914-12-27T00:00:00Z,New Zealand
53603,Melissa Papworth,1966-06-18T00:00:00Z,Australia
53420,Avril Fahey,1974-06-24T00:00:00Z,Australia
6372,Arthur Lewis,1830-01-01T00:00:00Z,Australia
53537,Nell Massey,1938-02-21T00:00:00Z,Australia
53491,Joyce Dalton,1933-05-20T00:00:00Z,Australia
7187,Robert Pateman,1856-08-28T00:00:00Z,Australia
6345,Emmet Lanigan,1909-09-06T00:00:00Z,Australia
6952,Robert Nettleton,1909-09-16T00:00:00Z,Australia
55198,Aileen Galvin,1968-07-22T00:00:00Z,Ireland
7026,Mark Osborne,1961-10-08T00:00:00Z,Australia
6010,Walter Jamieson,1828-07-21T00:00:00Z,Australia
6651,Eric Morse,1918-08-26T00:00:00Z,Australia
6666,David Mullett,1958-08-18T00:00:00Z,Australia
6297,Allen Limb,1886-09-29T00:00:00Z,Australia
55154,Brenda Solzano-Rodney,1962-10-22T00:00:00Z,Trinidad and Tobago
54961,Jane Jensen,,Kingdom of Denmark
52711,Hollister Pajotte,1976-10-30T00:00:00Z,
54922,Julie Logue,1971-01-01T00:00:00Z,
5244,Bert Folkard,1878-05-17T00:00:00Z,Australia
5660,Clement Hill,1904-07-02T00:00:00Z,Australia
6487,Neil Marks,1938-09-13T00:00:00Z,Australia
55513,Hitesh Hira,1965-09-02T00:00:00Z,Zimbabwe
5293,Harold Fidock,1902-08-24T00:00:00Z,Australia
6796,Leslie Mills,1914-07-14T00:00:00Z,Australia
55156,Madge Stewart,,
5470,Steve Gentle,1955-05-30T00:00:00Z,Australia
5854,William Hoare,1868-10-23T00:00:00Z,
5500,James Goodfellow,1850-08-21T00:00:00Z,
6236,Matthew King,1977-06-25T00:00:00Z,Australia
6751,Donald McAllister,1935-11-19T00:00:00Z,
7007,Scott O'Leary,1977-12-17T00:00:00Z,Australia
51264,Henry Bicknell,1903-02-04T00:00:00Z,
51514,Harold Castle,1861-12-11T00:00:00Z,
52328,Maurice Kepple,1981-07-07T00:00:00Z,
52483,Charles Morales,1895-04-04T00:00:00Z,
52492,Leonard Mullings,1929-03-21T00:00:00Z,
53141,Dennis Thorbourne,1927-01-01T00:00:00Z,
53388,Bruce Inniss,1912-02-08T00:00:00Z,
52541,Lawrence Maxwell,1941-01-17T00:00:00Z,
52231,Leroy Jackman,1931-11-19T00:00:00Z,
52596,Chimwala Munilall,1948-08-17T00:00:00Z,
53042,Joseph Simpson,1958-05-19T00:00:00Z,
56115,Salim Shahed,1970-07-28T00:00:00Z,
51705,Oliver Demming,1928-04-18T00:00:00Z,
51858,David Furlonge,1958-06-15T00:00:00Z,
52405,Joseph Lucas,1879-01-01T00:00:00Z,
52883,Mervyn Richardson,1962-01-07T00:00:00Z,
52296,Henry Kennedy,1882-02-16T00:00:00Z,
52050,George Headley,1909-05-30T00:00:00Z,Jamaica
7131,Bill Ponsford,1900-10-19T00:00:00Z,Australia
6536,Peter McAlister,1869-07-11T00:00:00Z,Australia
12877,James Foster,1980-04-15T00:00:00Z,United Kingdom
44149,Johan Botha,1982-05-02T00:00:00Z,South Africa
42623,Saleem Malik,1963-04-16T00:00:00Z,Pakistan
52043,Wes Hall,1937-09-12T00:00:00Z,Barbados
5966,Aaron Heal,1983-03-13T00:00:00Z,Australia
6492,Alfred Marr,1862-03-28T00:00:00Z,Australia
46210,Atholl McKinnon,1932-08-20T00:00:00Z,South Africa
7598,Bill Sheahan,1953-12-12T00:00:00Z,Australia
47909,Clarence Wimble,1861-04-22T00:00:00Z,South Africa
11369,Cornelius Coward,1838-01-27T00:00:00Z,United Kingdom of Great Britain and Ireland
8013,Darren Treumer,1971-11-23T00:00:00Z,Australia
44486,Derek Crookes,1969-03-05T00:00:00Z,South Africa
8657,"Edward ""Curry"" Aburrow",1747-01-01T00:00:00Z,Kingdom of Great Britain
8657,"Edward ""Curry"" Aburrow",1747-01-01T00:00:00Z,United Kingdom of Great Britain and Ireland
55299,Erick Chauluka,1983-09-09T00:00:00Z,Zimbabwe
5597,Ian Harvey,1972-04-10T00:00:00Z,Australia
13233,John Frederick,1846-01-06T00:00:00Z,United Kingdom of Great Britain and Ireland
53702,Laura MacLeod,1977-11-27T00:00:00Z,United Kingdom
55220,Momoko Saito,1981-09-08T00:00:00Z,Japan
56056,Nazmul Hossain,1987-10-05T00:00:00Z,Bangladesh
8671,Percy Adams,1900-09-05T00:00:00Z,United Kingdom
8671,Percy Adams,1900-09-05T00:00:00Z,United Kingdom of Great Britain and Ireland
5755,Peter Henderson,1965-04-24T00:00:00Z,Australia
11889,Richard Dibden,1975-01-29T00:00:00Z,United Kingdom
12677,Robert Entwistle,1941-10-20T00:00:00Z,United Kingdom
42648,"Shakeel Ahmed, Jr.",1971-11-12T00:00:00Z,Pakistan
8672,Sidney Adams,1904-08-17T00:00:00Z,United Kingdom
9697,Sydney Bennett,1905-02-07T00:00:00Z,United Kingdom
9697,Sydney Bennett,1905-02-07T00:00:00Z,United Kingdom of Great Britain and Ireland
11565,Tim Coleman,1971-06-19T00:00:00Z,United Kingdom
8142,Tim Wall,1904-05-13T00:00:00Z,Australia
12732,Vin Evans,1935-02-19T00:00:00Z,United Kingdom
8648,William Abbott,1856-10-28T00:00:00Z,United Kingdom
8648,William Abbott,1856-10-28T00:00:00Z,United Kingdom of Great Britain and Ireland
12622,Frank Edwards,1885-05-23T00:00:00Z,United Kingdom
12622,Frank Edwards,1885-05-23T00:00:00Z,United Kingdom of Great Britain and Ireland
54598,Nolu Ndzundzu,1977-12-21T00:00:00Z,South Africa
6270,Bill Lawry,1937-02-11T00:00:00Z,Australia
12128,Alfred Dearlove,1869-08-03T00:00:00Z,United Kingdom
12128,Alfred Dearlove,1869-08-03T00:00:00Z,United Kingdom of Great Britain and Ireland
52870,Courtenay Reece,1899-12-04T00:00:00Z,
9159,Cecil Boswell,1910-01-19T00:00:00Z,United Kingdom
9159,Cecil Boswell,1910-01-19T00:00:00Z,United Kingdom of Great Britain and Ireland
10145,Arthur Burbidge,1836-01-01T00:00:00Z,United Kingdom of Great Britain and Ireland
13241,Paul Fowler,1954-06-12T00:00:00Z,United Kingdom
54425,Evon Dickson,1934-01-01T00:00:00Z,New Zealand
6698,Paul Melville,1956-12-27T00:00:00Z,Australia
459508,Andrew Tye,1986-12-12T00:00:00Z,Australia
42126,Nasir Shafiq,1974-01-20T00:00:00Z,Malaysia
7837,William Stewart,1844-01-01T00:00:00Z,Australia
7807,George Smith,1855-07-22T00:00:00Z,Australia
41065,Kamran Younis,1985-01-20T00:00:00Z,Pakistan
5650,Robert Hickson,1884-05-02T00:00:00Z,Australia
466090,Shaylen Pillay,1994-04-12T00:00:00Z,South Africa
54920,Judith Herbison,1971-12-26T00:00:00Z,United Kingdom
40412,Hammad Tariq,1980-12-22T00:00:00Z,Pakistan
6260,Rohan Larkin,1969-10-19T00:00:00Z,Australia
39343,Abdul Aziz,1941-01-01T00:00:00Z,Pakistan
39343,Abdul Aziz,1941-01-01T00:00:00Z,British Raj
48648,Gihan De Silva,1985-07-25T00:00:00Z,Sri Lanka
8321,John Watters,1924-10-06T00:00:00Z,Australia
5221,James Ferguson,1848-02-19T00:00:00Z,Australia
43708,Zaheer Khan,1979-12-03T00:00:00Z,
41758,Mohammad Farooq,1962-07-07T00:00:00Z,
53415,Cathy Garlick,,Australia
54968,Karin Mikkelsen,,Kingdom of Denmark
54765,Rose Fernando,1979-07-28T00:00:00Z,
4148,Wendell Bill,1910-04-08T00:00:00Z,Australia
1073609,Mohomad Akram,1997-06-12T00:00:00Z,Sri Lanka
5647,Richard Hewitt,1844-02-13T00:00:00Z,Australia
5971,Thomas Iceton,1849-12-12T00:00:00Z,Australia
6037,David Johnston,1955-07-10T00:00:00Z,Australia
1077310,Naseem Khushi,1982-08-11T00:00:00Z,
8637,Jeremy Attfield,1972-03-05T00:00:00Z,United Kingdom
9947,Charles Brampton,1828-02-05T00:00:00Z,United Kingdom
9981,Leslie Bridges,1890-02-14T00:00:00Z,New Zealand
11586,Dudley Campbell,1833-12-24T00:00:00Z,United Kingdom of Great Britain and Ireland
11016,Duncan Carmichael,1915-11-08T00:00:00Z,United Kingdom
11016,Duncan Carmichael,1915-11-08T00:00:00Z,United Kingdom of Great Britain and Ireland
8021,Frederick Taaffe,1899-01-07T00:00:00Z,Australia
7473,Albert Rigby,1901-01-01T00:00:00Z,Australia
40109,Faisal Afridi,1977-12-31T00:00:00Z,
1079391,Anshul Tripathi,1998-06-02T00:00:00Z,India
40867,Irfan Haider,1985-10-01T00:00:00Z,
1143140,Isaac Danladi,2002-09-04T00:00:00Z,Nigeria
1130462,Mohammad Ali Khan,1998-09-06T00:00:00Z,Pakistan
1151275,Mohit Jangra,1999-09-27T00:00:00Z,India
13208,Lionel Frere,1870-12-10T00:00:00Z,
10471,Henry Boden,1836-02-13T00:00:00Z,
11610,"Sir Claude Champion de Crespigny, 3rd Baronet",1818-01-01T00:00:00Z,
8355,Graham Williams,1911-04-04T00:00:00Z,Australia
843877,Kavindu Bandara,1997-05-07T00:00:00Z,
44254,Andre Bruyns,1946-09-19T00:00:00Z,
4789,Douglas Cox,1919-07-09T00:00:00Z,
7516,Simon Roberts,1985-11-13T00:00:00Z,Australia
51261,Donald Beckford,1907-06-07T00:00:00Z,
52770,John Pilgrim,1860-09-24T00:00:00Z,
12690,Harold Evans,1891-01-01T00:00:00Z,
28206,William Drysdale,1876-11-04T00:00:00Z,
16214,Nigel Laughton,1965-10-12T00:00:00Z,United Kingdom
14649,John Haygarth,1842-12-03T00:00:00Z,
12667,Richard Elviss,1945-07-19T00:00:00Z,
20593,John Saunders,1936-11-30T00:00:00Z,
13262,William Fenn,1828-02-15T00:00:00Z,United Kingdom of Great Britain and Ireland
37438,Russell Hortin,1940-10-10T00:00:00Z,New Zealand
38499,Anthony Small,1936-04-19T00:00:00Z,New Zealand
38093,Thomas O'Neil,1936-07-24T00:00:00Z,New Zealand
38170,Andrew Paterson,1947-10-21T00:00:00Z,New Zealand
11303,John Cooper,1855-02-14T00:00:00Z,
13708,Charles Grainger,1858-11-22T00:00:00Z,
45625,Ronald Hewat,1887-04-22T00:00:00Z,South Africa
25404,William Young,1896-11-15T00:00:00Z,
25164,William Carnie,1906-06-29T00:00:00Z,
47661,Dexter Toppin,1957-07-10T00:00:00Z,
46381,Claude Mulcahy,1886-06-26T00:00:00Z,South Africa
47414,Clarence Smith,1902-03-11T00:00:00Z,
50380,Abuthahir Rizan,1973-12-24T00:00:00Z,
43060,Shahbaz Bashir,1983-01-01T00:00:00Z,
43778,Zaahir Hafeez,1960-02-02T00:00:00Z,
23435,George Worthington,1822-03-04T00:00:00Z,
20644,Arthur Sealy,1903-11-30T00:00:00Z,
20814,Alastair Smail,1964-07-03T00:00:00Z,
16426,Craig Lyons,1970-06-18T00:00:00Z,
19860,Charles Rucker,1894-09-04T00:00:00Z,
36670,Cecil Carston,1927-04-19T00:00:00Z,New Zealand
37338,John Hartland,1862-01-02T00:00:00Z,New Zealand
37809,Walter Mapplebeck,1914-07-19T00:00:00Z,New Zealand
38004,Robbie Miller,1979-12-30T00:00:00Z,New Zealand
37407,Frank Hoar,1896-09-21T00:00:00Z,New Zealand
37021,Roger Ford,1965-11-29T00:00:00Z,New Zealand
38479,Terence Shaw,1937-05-04T00:00:00Z,New Zealand
18778,Donald Parry,1911-02-08T00:00:00Z,
17710,Geoffrey Moses,1952-01-01T00:00:00Z,
25725,Archibald Gibson,1888-01-01T00:00:00Z,Canada
25010,Ben Goedegebuur,1979-01-01T00:00:00Z,
25793,Edward Ogden,1862-06-17T00:00:00Z,
25242,Andrew Innes,1905-05-03T00:00:00Z,
26410,James Anson,1915-01-09T00:00:00Z,
1183267,Ollie Sutton,,
45015,Howard Emslie,1922-08-22T00:00:00Z,
44043,Peter Barclay,1965-07-22T00:00:00Z,
45904,Trevor Karg,1951-10-10T00:00:00Z,
49950,Chamath Perera,1969-05-13T00:00:00Z,
46795,David Pryke,1970-11-26T00:00:00Z,
50366,Bernard Rulach,1947-10-02T00:00:00Z,
17249,Frederick Mackenzie,1849-07-14T00:00:00Z,United Kingdom of Great Britain and Ireland
16544,William Leggatt,1900-09-02T00:00:00Z,United Kingdom
16544,William Leggatt,1900-09-02T00:00:00Z,United Kingdom of Great Britain and Ireland
15097,James Hyndson,1892-04-25T00:00:00Z,United Kingdom
15970,Robert Kelsall,1946-06-29T00:00:00Z,United Kingdom
15517,Peter Johnson,1949-11-12T00:00:00Z,United Kingdom
12653,Peter Ellis,1932-09-25T00:00:00Z,United Kingdom
13217,Frederick Fryer,1849-01-07T00:00:00Z,
15687,Nigel Jerram,1900-03-09T00:00:00Z,
17208,Howell Moore-Gwyn,1886-07-07T00:00:00Z,
16477,Anthony Lawrence,1911-03-25T00:00:00Z,
17387,Lionel Marson,1895-06-15T00:00:00Z,
14921,Alfred Holt,1863-01-01T00:00:00Z,
13270,Cecil Fiennes,1831-08-20T00:00:00Z,
13644,Trevor Glover,1951-11-26T00:00:00Z,United Kingdom
13899,Arthur Girling,1807-01-01T00:00:00Z,
16538,Vernon Leese,1870-02-20T00:00:00Z,
12999,John Farmer,1934-08-05T00:00:00Z,United Kingdom
17602,George Milman,1830-10-11T00:00:00Z,
12693,Martin James Evans,1904-01-01T00:00:00Z,
15434,Arthur Irvin,1848-03-10T00:00:00Z,
15216,Stephen Hawinkels,1982-03-12T00:00:00Z,
17532,Colin Melville,1903-07-13T00:00:00Z,United Kingdom
15319,Richard Hurst,1818-01-01T00:00:00Z,
17648,Francis Montresor,1849-10-03T00:00:00Z,
15988,Michael Kendall,1949-11-10T00:00:00Z,
17268,Thomas Tweed,1904-12-11T00:00:00Z,
1405003,Tasmia Rubab,2002-12-20T00:00:00Z,Pakistan
1188636,Simranjit Singh,1994-09-30T00:00:00Z,
12990,Harry Falcon,1892-04-09T00:00:00Z,
11437,Dennis Crookes,1931-06-18T00:00:00Z,
1206492,Saurabh Dubey,1998-01-23T00:00:00Z,India
10524,Francis Brooke,1810-09-10T00:00:00Z,
13137,George Forrester,1890-05-22T00:00:00Z,
11031,Peter Carroll,1941-11-07T00:00:00Z,Australia
1071633,Samith de Silva,1989-07-14T00:00:00Z,
6730,Hector Mahoney,1913-09-08T00:00:00Z,
8333,Stan Weir,1904-04-23T00:00:00Z,
7654,Mike Smith,1973-07-17T00:00:00Z,Australia
8386,Robert Wright,1914-11-11T00:00:00Z,
8036,Arthur Thomas,1869-05-04T00:00:00Z,Australia
1246465,Sunil Roul,1998-10-14T00:00:00Z,
6122,William Kay,1893-05-04T00:00:00Z,
1095898,Emily Thorpe,1999-01-27T00:00:00Z,
1238006,Kashvee Gautam,2003-04-18T00:00:00Z,India
52317,Clement King,1874-09-15T00:00:00Z,
45502,Arthur Hayes,1923-04-17T00:00:00Z,
52881,Donald Richards,1942-12-17T00:00:00Z,
51511,Anthony Campbell,1950-09-25T00:00:00Z,
44734,Clint du Plessis,1975-12-12T00:00:00Z,
46114,Vernon Longworth,1877-08-30T00:00:00Z,
43551,Wasim Naeem,1975-12-01T00:00:00Z,
47000,Daniel Rossouw,1970-04-30T00:00:00Z,
28681,Hugh Fernyhough,1872-09-22T00:00:00Z,
21904,Gordon Tovey,1912-07-04T00:00:00Z,
24581,Burry McMahon,1894-07-13T00:00:00Z,
23569,Richard Young,1845-02-02T00:00:00Z,
24539,Thomas Williams,1908-12-13T00:00:00Z,
22828,Mark Weedon,1940-10-28T00:00:00Z,
23101,Archer Windsor-Clive,1890-11-06T00:00:00Z,
18793,Charles Patteson,1891-11-11T00:00:00Z,
20680,Francis Shand,1855-06-23T00:00:00Z,
20606,John Sayer,1920-10-29T00:00:00Z,
22957,John Whitty,1910-02-04T00:00:00Z,
23085,Robert Wilson,1934-07-15T00:00:00Z,
21010,Jonathan Stenner,1966-01-18T00:00:00Z,United Kingdom
21297,Henry Simonds,1828-05-12T00:00:00Z,
21561,Theodore Thring,1816-08-04T00:00:00Z,United Kingdom of Great Britain and Ireland
23387,William Fiennes Wickham,1825-01-01T00:00:00Z,
23136,Arthur Edmund Wood,1875-02-23T00:00:00Z,United Kingdom
17819,Henry Majendie,1840-02-12T00:00:00Z,
18385,Charles Oxenden,1826-10-31T00:00:00Z,
23231,Malcolm Wright,1926-06-02T00:00:00Z,Sri Lanka
18979,Graham Pointer,1967-05-02T00:00:00Z,
18147,Thomas Nixon,1843-01-24T00:00:00Z,
19591,Harry Ravenhill,1845-11-11T00:00:00Z,
23427,Skynner Woodruffe,1814-01-01T00:00:00Z,
22311,Plum Warner,1873-10-02T00:00:00Z,United Kingdom
22311,Plum Warner,1873-10-02T00:00:00Z,United Kingdom of Great Britain and Ireland
20339,Sam Staples,1892-09-18T00:00:00Z,United Kingdom
20339,Sam Staples,1892-09-18T00:00:00Z,United Kingdom of Great Britain and Ireland
20221,Gerald Smithson,1926-11-01T00:00:00Z,United Kingdom
20221,Gerald Smithson,1926-11-01T00:00:00Z,United Kingdom of Great Britain and Ireland
19497,C. A. G. Russell,1887-10-07T00:00:00Z,United Kingdom
19497,C. A. G. Russell,1887-10-07T00:00:00Z,United Kingdom of Great Britain and Ireland
20240,Tiger Smith,1886-02-06T00:00:00Z,United Kingdom
20240,Tiger Smith,1886-02-06T00:00:00Z,United Kingdom of Great Britain and Ireland
24787,Abeed Janmohamed,1978-12-10T00:00:00Z,Kenya
19382,Alan Richardson,1975-05-06T00:00:00Z,United Kingdom
20428,Alec Swann,1976-10-26T00:00:00Z,United Kingdom
21532,Alpin Thomson,1893-05-14T00:00:00Z,Australia
18998,Andrew Pope,1881-11-14T00:00:00Z,United Kingdom
18998,Andrew Pope,1881-11-14T00:00:00Z,United Kingdom of Great Britain and Ireland
19022,Arthur Povey,1886-05-16T00:00:00Z,United Kingdom
19022,Arthur Povey,1886-05-16T00:00:00Z,United Kingdom of Great Britain and Ireland
21143,Arthur Sutton,1939-06-26T00:00:00Z,United Kingdom
22335,Arthur Watson,1866-08-27T00:00:00Z,United Kingdom
22335,Arthur Watson,1866-08-27T00:00:00Z,United Kingdom of Great Britain and Ireland
247009,Azeem Pitcher,1980-07-31T00:00:00Z,Bermuda
23939,Bobby Chawla,1982-12-02T00:00:00Z,Kingdom of Denmark
19212,Charles Plumer,1837-01-01T00:00:00Z,United Kingdom of Great Britain and Ireland
21466,Chris Tavaré,1954-10-27T00:00:00Z,United Kingdom
22717,Chris Walton,1933-09-26T00:00:00Z,United Kingdom
19316,Clive Radley,1944-05-13T00:00:00Z,United Kingdom
22582,Craig Wilkinson,1963-03-19T00:00:00Z,United Kingdom
20038,Damian Shirazi,1983-03-23T00:00:00Z,United Kingdom
24726,David Tikolo,1964-12-27T00:00:00Z,Kenya
22858,David Wenlock,1959-04-16T00:00:00Z,United Kingdom
20155,Don Shepherd,1927-08-12T00:00:00Z,United Kingdom
18935,Eddie Phillipson,1910-12-03T00:00:00Z,United Kingdom
18935,Eddie Phillipson,1910-12-03T00:00:00Z,United Kingdom of Great Britain and Ireland
22774,Frank Watson,1898-09-17T00:00:00Z,United Kingdom
22774,Frank Watson,1898-09-17T00:00:00Z,United Kingdom of Great Britain and Ireland
21047,Frederick Stocks,1883-05-23T00:00:00Z,United Kingdom
21047,Frederick Stocks,1883-05-23T00:00:00Z,United Kingdom of Great Britain and Ireland
20056,Gary Sandford,1964-07-07T00:00:00Z,United Kingdom
23513,Graeme White,1987-04-18T00:00:00Z,United Kingdom
18420,Grahame Parker,1912-02-11T00:00:00Z,United Kingdom
18420,Grahame Parker,1912-02-11T00:00:00Z,United Kingdom of Great Britain and Ireland
18054,Guy Napier,1884-01-26T00:00:00Z,United Kingdom of Great Britain and Ireland
23526,Humphrey Yates,1883-03-25T00:00:00Z,United Kingdom
23526,Humphrey Yates,1883-03-25T00:00:00Z,United Kingdom of Great Britain and Ireland
208253,Irfan Ahmed,1998-02-27T00:00:00Z,
20818,J. Smalley,,United Kingdom
22563,Jamie Wade,1981-05-07T00:00:00Z,United Kingdom
20982,Jim Standen,1935-05-30T00:00:00Z,United Kingdom
21451,Jock Tait,1886-11-20T00:00:00Z,
22996,Keith Wilkinson,1950-01-15T00:00:00Z,United Kingdom
18469,Kenneth Paver,1903-10-04T00:00:00Z,United Kingdom
18469,Kenneth Paver,1903-10-04T00:00:00Z,United Kingdom of Great Britain and Ireland
24837,Louis Burger,1978-03-12T00:00:00Z,Namibia
18617,Mark Price,1960-04-20T00:00:00Z,United Kingdom
23232,Mat Wright,1858-07-24T00:00:00Z,United Kingdom
23232,Mat Wright,1858-07-24T00:00:00Z,United Kingdom of Great Britain and Ireland
22390,Matthew Whiley,1980-05-06T00:00:00Z,United Kingdom
18018,Philip Nicholson,1973-09-01T00:00:00Z,United Kingdom
19242,Price,,United Kingdom
22736,Reginald Ward,1902-02-14T00:00:00Z,United Kingdom
22736,Reginald Ward,1902-02-14T00:00:00Z,United Kingdom of Great Britain and Ireland
24317,Rodney Bernstein,1937-12-15T00:00:00Z,Ireland
24390,Roy Harrison,1939-08-30T00:00:00Z,Ireland
20338,Rony Stanyforth,1892-05-30T00:00:00Z,United Kingdom
18581,Sidney Pothecary,1886-09-26T00:00:00Z,United Kingdom
18581,Sidney Pothecary,1886-09-26T00:00:00Z,United Kingdom of Great Britain and Ireland
18477,Stanley Pearce,1863-09-21T00:00:00Z,United Kingdom
18477,Stanley Pearce,1863-09-21T00:00:00Z,United Kingdom of Great Britain and Ireland
18533,Tony Pigott,1958-06-04T00:00:00Z,New Zealand
